SubscriptionId,InvestorId,ProductId,ProductCategory,LoanApplicationId,IsFinalPayBack,IsThirdPartyConfirmed,num_loan,num_batch,last_payment_late,PaidLate,IsDefaulted
SubscriptionId_1,InvestorId_2,ProductId_7,airtime,LoanApplicationId_525,1,1,1,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1130,1,1,21,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_271,0,1,3,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_271,1,1,3,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1144,1,1,10,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_807,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1336,1,1,13,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_426,1,1,13,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_705,1,1,13,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1206,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_660,1,1,12,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_548,1,1,10,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_32,1,1,2,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1328,1,1,10,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_972,1,1,21,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_638,1,1,2,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1598,0,1,9,3,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1598,0,1,9,3,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1598,1,1,9,3,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_396,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_1588,1,1,3,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1286,1,1,12,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_945,1,1,12,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_73,1,1,12,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1304,1,1,12,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_104,1,1,12,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_242,0,1,11,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_242,1,1,11,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_792,1,1,21,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_179,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_974,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_872,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_554,1,1,11,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_826,1,1,8,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_979,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1260,1,1,2,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_276,1,1,3,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_991,1,1,3,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1232,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_549,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_452,1,1,10,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_301,0,1,10,2,1,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_301,1,1,10,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_344,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1027,1,1,12,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1337,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_348,1,1,4,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_766,1,1,6,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_200,1,1,2,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1430,1,1,5,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_973,1,1,4,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1397,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_489,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1392,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_275,1,1,3,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_803,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_74,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_504,1,1,4,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_1348,1,1,4,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_880,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_1376,1,1,23,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_17,movies,LoanApplicationId_1384,1,1,1,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_51,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_253,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_408,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_320,1,1,5,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1521,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1606,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_834,1,1,6,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_303,1,1,15,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1369,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_86,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_321,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_835,1,1,2,1,1,True,0
SubscriptionId_1,InvestorId_2,ProductId_3,airtime,LoanApplicationId_1426,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_379,1,1,5,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1071,1,1,3,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_851,0,1,3,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_851,1,1,3,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_982,1,1,12,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1241,1,1,6,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_1558,1,1,7,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_178,1,1,7,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_730,1,1,6,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1367,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_729,1,1,12,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_1574,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1249,1,1,5,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_669,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1086,1,1,21,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1547,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1122,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1626,0,1,21,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1626,1,1,21,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1181,1,1,4,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_451,1,1,13,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_723,0,1,1,2,1,True,1
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_723,0,1,1,2,1,True,1
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_13,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1589,0,1,3,1,0,False,1
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_914,1,1,2,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1575,0,1,24,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1575,1,1,24,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_911,0,1,11,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_911,1,1,11,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_56,1,1,10,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_695,0,1,15,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_695,1,1,15,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1615,1,1,28,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_664,1,1,8,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_432,1,1,10,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1227,1,1,12,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_404,0,1,12,2,1,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_404,1,1,12,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_879,0,1,6,3,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_879,0,1,6,3,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_879,1,1,6,3,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1428,1,1,12,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_124,1,1,7,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_216,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_951,1,1,15,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1164,1,1,15,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_8,data_bundles,LoanApplicationId_1478,1,1,16,1,1,True,0
SubscriptionId_1,InvestorId_2,ProductId_8,data_bundles,LoanApplicationId_561,1,1,16,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1585,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_531,1,1,8,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_8,data_bundles,LoanApplicationId_420,1,1,16,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_3,airtime,LoanApplicationId_1447,1,1,16,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_8,data_bundles,LoanApplicationId_1494,1,1,16,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_143,1,1,3,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1149,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_122,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_349,0,1,21,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_349,1,1,21,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_50,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_6,tv,LoanApplicationId_116,1,1,4,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1225,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1539,1,1,10,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_798,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_144,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_1520,1,1,2,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_205,1,1,13,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_257,1,1,13,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_6,tv,LoanApplicationId_213,1,1,2,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_626,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_377,1,1,12,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_194,0,1,6,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_194,1,1,6,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1188,1,1,6,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_765,1,1,3,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1382,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_952,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_147,1,1,28,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_220,1,1,5,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_846,1,1,28,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_459,1,1,6,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1093,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_7,1,1,7,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_114,1,1,7,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_8,data_bundles,LoanApplicationId_1402,1,1,16,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_565,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_358,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_983,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1258,1,1,12,1,1,True,0
SubscriptionId_1,InvestorId_2,ProductId_3,airtime,LoanApplicationId_440,1,1,14,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_13,tv,LoanApplicationId_1563,1,1,16,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_201,1,1,6,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_381,1,1,10,1,1,True,0
SubscriptionId_1,InvestorId_2,ProductId_5,tv,LoanApplicationId_1564,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1088,1,1,3,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_1535,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_15,utility_bill,LoanApplicationId_1544,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1501,1,1,97,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_1620,1,1,16,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_7,airtime,LoanApplicationId_1511,1,1,13,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_352,1,1,97,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_7,airtime,LoanApplicationId_1462,1,1,5,1,1,True,0
SubscriptionId_1,InvestorId_2,ProductId_7,airtime,LoanApplicationId_456,1,1,5,1,1,True,0
SubscriptionId_1,InvestorId_2,ProductId_7,airtime,LoanApplicationId_1204,1,1,5,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_827,1,1,28,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1566,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_579,1,1,28,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1550,1,1,13,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_942,1,1,7,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1080,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_106,1,1,24,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1489,0,1,11,4,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1489,0,1,11,4,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1489,0,1,11,4,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1489,1,1,11,4,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_663,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_935,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_684,1,1,97,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_1423,1,1,23,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_4,data_bundles,LoanApplicationId_16,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1303,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1569,1,1,7,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_401,1,1,13,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_1239,1,1,97,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_3,airtime,LoanApplicationId_1393,1,1,39,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_558,0,1,2,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_558,1,1,2,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_987,1,1,15,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_995,1,1,15,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_217,0,1,7,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_13,tv,LoanApplicationId_217,1,1,7,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_635,1,1,23,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_36,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_1572,1,1,23,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_103,0,1,2,1,0,False,1
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_809,0,1,3,2,1,True,1
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_809,0,1,3,2,1,True,1
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1156,1,1,2,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_605,1,1,1,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_413,1,1,15,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_429,0,1,2,1,0,False,1
SubscriptionId_7,InvestorId_1,ProductId_4,data_bundles,LoanApplicationId_1556,1,1,2,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_227,1,1,6,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_4,data_bundles,LoanApplicationId_637,1,1,14,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_959,0,1,3,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_959,1,1,3,2,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_249,1,1,24,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_4,data_bundles,LoanApplicationId_840,1,1,24,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_7,airtime,LoanApplicationId_1513,1,1,13,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_287,1,1,13,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_265,1,1,13,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1102,1,1,21,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1265,1,1,7,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_366,1,1,24,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_529,1,1,15,1,1,True,0
SubscriptionId_1,InvestorId_2,ProductId_6,tv,LoanApplicationId_1138,0,1,16,2,1,True,0
SubscriptionId_1,InvestorId_2,ProductId_6,tv,LoanApplicationId_1138,1,1,16,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1162,1,1,15,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_2,data_bundles,LoanApplicationId_687,1,1,28,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_67,1,1,3,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_282,1,1,3,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1134,0,1,1,1,1,True,1
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_1269,1,1,28,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_8,data_bundles,LoanApplicationId_918,1,1,24,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_1,airtime,LoanApplicationId_107,1,1,28,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_724,1,1,8,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_889,0,1,15,2,1,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_889,1,1,15,2,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_7,airtime,LoanApplicationId_783,1,1,8,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_3,airtime,LoanApplicationId_214,1,1,24,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_1516,1,1,1,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_22,1,1,9,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_8,data_bundles,LoanApplicationId_120,1,1,24,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_2,data_bundles,LoanApplicationId_613,1,1,28,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_712,1,1,9,1,0,False,0
SubscriptionId_1,InvestorId_2,ProductId_15,utility_bill,LoanApplicationId_1070,1,1,39,1,1,True,0
SubscriptionId_7,InvestorId_1,ProductId_3,airtime,LoanApplicationId_881,1,1,9,1,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_768,0,1,9,2,0,False,0
SubscriptionId_7,InvestorId_1,ProductId_8,data_bundles,LoanApplicationId_768,1,1,9,2,0,False,0
